,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
114,-0.0008805448069766,0.0018824994603096,0.0017390682328979,-0.001030322,0.0001733456320715,-0.0014872643401438,0.0009761589849771
115,-0.0038175222737116,0.001322834058415,0.0012445822618851,-0.0034520677,-0.0020409442183717,-0.0028668254664069,0.0013722831298634
116,-0.0011321455267264,0.0022036438027477,0.0015349148511865,-0.0007815044,0.0001733456320715,-9.524635578395507e-05,0.0015762693273887
117,0.003511981859626,0.0035425547515189,0.0029668342865285,0.0038036944,0.0035039520321862,0.0052408620432194,0.0036687689333962
118,0.0102618154268458,0.0034757855248748,0.0041961550046415,0.0037745028,0.0035039520321862,0.0051925480721291,0.0033007561476566
119,0.0105981682702366,0.0035507678848084,0.0026476602933796,0.003937746,0.003529185114028,0.0052428323329338,0.0039533250079756
120,-0.0002323517443406,0.0023897622130668,0.0021531619190533,0.00036818333,0.0006091851931052,0.0019308905050528,0.0013982629217262
121,-0.0191778174697088,-0.0012334567580991,-0.0091394773303808,-0.008550849,-0.0026990099243049,-0.0095128482503004,-0.0006247097672252
122,-0.0070181944432802,0.0022384461663757,-0.001180074688797,0.00053958525,0.0008474100277025,-0.0002134743252262,-5.5450741281080646e-05
123,-0.0070987590187148,0.0008334169773358,-0.0015769540383362,-0.0055363667,-0.0026990099243049,-0.0054959930515703,-0.0008521442061962
124,0.003193753253203,0.0042314015092766,-0.0008692754187744,0.00730639,0.0063487664130253,0.0081921100458851,0.0042224543497918
125,0.0043547317943589,0.0139581043082341,0.0151403292943388,0.018277567,0.0139424843622115,0.0135233924043737,0.0160752249050091
126,-0.0023647479870412,0.0018088521988059,0.0014520030260853,-0.0027580583,-0.0013192360727708,-0.0041612529076788,0.0019601199723264
127,0.0052135286857637,0.0036980909382257,0.0039375020688927,0.0050973506,0.0039271418767021,0.0062309612388296,0.0032326298607373
